word,len
話半分,3
話本,2
話法,2
話者,2
話芸,2
話術,2
話調,2
話題,2
該当,2
該当者,3
詳報,2
詳細,2
詳解,2
詳説,2
詳述,2
誇大,2
誇張,2
誇示,2
誌上,2
誌名,2
誌面,2
認可,2
認否,2
認定,2
認容,2
認知,2
認証,2
認識,2
誓文,2
誓約,2
誓願,2
誕生,2
誕生日,3
誘因,2
誘客,2
誘導,2
誘引,2
誘惑,2
誘拐,2
誘爆,2
誘発,2
誘致,2
誘起,2
誘電,2
語中,2
語原,2
語句,2
語史,2
語呂,2
語学,2
語学力,3
語学留学,4
語尾,2
語幹,2
語彙,2
語形,2
語形変化,4
語意,2
語感,2
語族,2
語末,2
語根,2
語気,2
語法,2
語派,2
語源,2
語用論,3
語群,2
語義,2
語語,2
語調,2
語釈,2
語録,2
語間,2
語音,2
語順,2
語頭,2
誠実,2
誠心,2
誠意,2
誤作動,3
誤報,2
誤字,2
誤審,2
誤射,2
誤差,2
誤植,2
誤爆,2
誤用,2
誤答,2
誤算,2
誤解,2
誤記,2
誤訳,2
誤診,2
誤認,2
誤読,2
誤飲,2
説得,2
説教,2
説数,2
説明,2
説明会,3
説明文,3
説明竣,3
説法,2
説経,2
説義,2
説話,2
説話文学,4
説話集,3
説道,2
読会,2
読切,2
読取,2
読売,2
読心,2
読心術,3
読書,2
読書三到,4
読書家,3
読本,2
読点,2
読物,2
読破,2
読経,2
読者,2
読著,2
読解,2
読解力,3
課員,2
課外,2
課目,2
課程,2
課税,2
課金,2
課長,2
課長心得,4
課題,2
調伏,2
調停,2
調光,2
調剤,2
調印,2
調号,2
調合,2
調味,2
調味料,3
調和,2
調子,2
調度,2
調弦,2
調律,2
調性,2
調教,2
調整,2
調書,2
調査,2
調法,2
調波,2
調物,2
調理,2
調理人,3
調理場,3
調略,2
調節,2
調製,2
調達,2
調音,2
調香,2
談判,2
談合,2
談理,2
談笑,2
談義,2
談話,2
談話室,3
請求,2
請負,2
請願,2
論争,2
論告,2
論壇,2
論外,2
論客,2
論意,2
論戦,2
論拠,2
論文,2
論旨,2
論法,2
論点,2
論理,2
論理主義,4
論理学,3
論理語,3
論白,2
論破,2
論究,2
論結,2
論考,2
論証,2
論評,2
論語,2
論説,2
論説文,3
論調,2
論議,2
論述,2
論陣,2
論集,2
論題,2
諭吉,2
諮問,2
諮議,2
諸事,2
諸人,2
諸仏,2
諸侯,2
諸元,2
諸兄,2
諸公,2
諸共,2
諸刃,2
諸口,2
諸君,2
諸国,2
諸士,2
諸外国,3
諸子,2
諸子百家,4
諸学,2
諸宗,2
諸家,2
諸将,2
諸島,2
諸悪,2
諸手,2
諸教,2
諸氏,2
諸法,2
諸派,2
諸王,2
諸相,2
諸神,2
諸般,2
諸芸,2
諸藩,2
諸行,2
諸行無常,4
諸表,2
諸語,2
諸説,2
諸賢,2
諸邦,2
謀反,2
謀殺,2
謀略,2
謀議,2
謁見,2
謙虚,2
謙譲,2
謙遜,2
講和,2
講堂,2
講学,2
講師,2
講座,2
講武,2
講演,2
講社,2
講究,2
講義,2
講習,2
講評,2
講話,2
講読,2
講談,2
講釈,2
謝恩,2
謝意,2
謝礼,2
謝絶,2
謝罪,2
謝辞,2
謡曲,2
謡法,2
謹厳,2
謹慎,2
謹賀,2
識分食,3
識別,2
識字,2
識明,2
識者,2
識肌子,3
識見,2
譜代,2
譜代大名,4
譜化,2
譜面,2
警保,2
警備,2
警務,2
警告,2
警固,2
警報,2
警官,2
警察,2
警山癒物,4
警戒,2
警棒,2
警理人,3
警笛,2
警衛,2
警視,2
警護,2
警身麗世,4
警部,2
警鐘,2
警防,2
議事,2
議事文,3
議事日程,4
議事進行,4
議会,2
議信表明,4
議員,2
議場,2
議場一数,4
議定,2
議定書,3
議席,2
議日坊主,4
議案,2
議決,2
議決権,3
議者,2
議論,2
議論家,3
議論百出,4
議連,2
議長,2
議院,2
議題,2
譲与,2
譲位,2
譲受,2
譲歩,2
譲渡,2
護国,2
護岸,2
護憲,2
護持,2
護摩,2
護法,2
護符,2
護衛,2
護身,2
護送,2
谷口,2
谷地,2
谷川,2
谷底,2
谷水,2
谷町,2
谷間,2
谷風,2
豆乳,2
豆本,2
豆腐,2
豊作,2
豊前,2
豊国,2
豊富,2
豊年,2
豊年満作,4
豊後,2
豊水,2
豊満,2
豊漁,2
豊胸,2
豚丼,2
豚汁,2
豚肉,2
豚骨,2
象印,2
象形,2
象徴,2
象戯,2
象牙,2
象限,2
豪傑,2
豪勢,2
豪商,2
豪壮,2
豪州,2
豪快,2
豪放,2
豪族,2
豪胆,2
豪腕,2
豪華,2
豪語,2
豪農,2
豪遊,2
豪邸,2
豪雨,2
豪雪,2
貝塚,2
貝殻,2
貝類,2
貞享,2
貞元,2
貞和,2
貞応,2
貞操,2
貞永,2
貞治,2
貞淑,2
貞節,2
貞観,2
負債,2
負傷,2
負手,2
負担,2
負数,2
負極,2
負荷,2
財力,2
財務,2
財団,2
財団法人,4
財宝,2
財布,2
財政,2
財本,2
財源,2
財物,2
財産,2
財産家,3
財用,2
財界,2
財貨,2
財閥,2
貢物,2
貢献,2
貢納,2
貢進,2
貧乏,2
貧乳,2
貧困,2
貧富,2
貧弱,2
貧民,2
貧相,2
貧窮,2
貧者,2
貧血,2
貧農,2
貨宝,2
貨客,2
貨幣,2
貨物,2
貨物船,3
貨車,2
販促,2
販売,2
販月,2
販社,2
販路,2
貪利口,3
貪手,2
貪欲,2
貪食,2
貫主,2
貫入,2
貫徹,2
貫流,2
貫目,2
貫通,2
貫首,2
責任,2
責務,2
貯木,2
貯水,2
貯油,2
貯留,2
貯蓄,2
貯蔵,2
貯金,2
貴人,2
貴信,2
貴女,2
貴家,2
貴志,2
貴方,2
貴族,2
貴様,2
貴殿,2
貴男,2
貴石,2
貴種,2
貴腐,2
貴行,2
貴賓,2
貴重,2
貴陽,2
買主,2
買付,2
買収,2
買取,2
買春,2
買物,2
貸与,2
貸付,2
貸借,2
貸出,2
貸切,2
貸家,2
貸本,2
貸金,2
費用,2
貼付,2
貿易,2
賃借,2
賃料,2
賃貸,2
賃金,2
賃金体系,4
賃金格差,4
賄賂,2
資力,2
資料,2
資本,2
資本主義,4
資本勘定,4
資本輸出,4
資本金,3
資材,2
資格,2
資源,2
資産,2
資産家,3
資産評価,4
資産運用,4
資益,2
資財,2
資質,2
資金,2
賊徒,2
賊軍,2
賓客,2
賛助,2
賛同,2
賛否,2
賛意,2
賛成,2
賛歌,2
賛美,2
賛美歌,3
賛辞,2
賜杯,2
賜物,2
賜金,2
賞与,2
賞味,2
賞品,2
賞状,2
賞罰,2
賞美,2
賞賛,2
賞金,2
賠償,2
賢人,2
賢所,2
賢明,2
賢木,2
賢母,2
賢用作物,4
賢者,2
賦役,2
賦活,2
賦課,2
質問,2
質問文,3
質地,2
質実,2
質実剛健,4
質屋,2
質店,2
質感,2
質業,2
質権,2
質点,2
質疑,2
質的,2
質素,2
質量,2
賭博,2
賭場,2
購中,2
購入,2
購文化,3
購読,2
購議,2
購買,2
贈与,2
贈位,2
贈収賄,3
贈呈,2
贈員,2
贈物,2
贈答,2
贈賄,2
赤化,2
赤土,2
赤地,2
赤外,2
赤外線,3
赤子,2
赤字,2
赤帯,2
赤旗,2
赤木,2
赤本,2
赤松,2
赤毛,2
赤潮,2
赤点,2
赤熱,2
赤玉,2
赤痢,2
赤目,2
赤竜,2
赤米,2
赤紙,2
赤紫,2
赤経,2
赤絵,2
赤線,2
赤緯,2
赤色,2
赤茶,2
赤血,2
赤身,2
赤軍,2
赤道,2
赤道直下,4
赤銅,2
赤門,2
赤面,2
赤飯,2
赤髪,2
赤鬼,2
赤鼻,2
赦免,2
走力,2
走向,2
走塁,2
走査,2
走法,2
走破,2
走者,2
走行,2
走路,2
走馬灯,3
赴任,2
起亜,2
起伏,2
起債,2
起動,2
起原,2
起因,2
起始,2
起居,2
起工,2
起床,2
起案,2
起業,2
起業家,3
起死,2
起源,2
起点,2
起爆,2
起用,2
起稿,2
起立,2
起算,2
起草,2
起訴,2
起請,2
起電,2
超一流,3
超人,2
超克,2
超常,2
超心理学,4
超然,2
超硬,2
超絶,2
超訳,2
超越,2
超過,2
越中,2
越冬,2
越冬隊,3
越前,2
越南,2
越境,2
越州,2
越年,2
越後,2
越後屋,3
越後獅子,4
越権,2
趣向,2
趣味,2
趣意,2
趣旨,2
趣用,2
趣言無用,4
足下,2
足代,2
足元,2
足先,2
足利時代,4
足場,2
足底,2
足形,2
足手,2
足技,2
足指,2
足温器,3
足湯,2
足腰,2
足袋,2
足裏,2
足跡,2
足軽,2
足長,2
足音,2
足首,2
距離,2
跡地,2
跡形,2
跡目,2
路上,2
路人,2
路側,2
路傍,2
路加,2
路地,2
路地裏,3
路生,2
路用,2
路盤,2
路線,2
路線図,3
路肩,2
路面,2
路面電車,4
路頭,2
跳弾,2
跳躍,2
跳馬,2
踊子,2
踏切,2
踏査,2
踏破,2
踏襲,2
踏面,2
蹴上,2
蹴球,2
躍動,2
躍起,2
躍進,2
身上,2
身上書,3
身中,2
身代,2
身体,2
身体言語,4
身元,2
身内,2
身分,2
身分相応,4
身勝手,3
身外,2
身廊,2
身心,2
身柄,2
身用心,3
身身,2
身軽,2
身辺,2
身近,2
身重,2
身長,2
車上,2
車両,2
車中,2
車中談,3
車代,2
車体,2
車内,2
車内広告,4
車列,2
車券,2
車力,2
車台,2
車名,2
車地,2
車外,2
車大工,3
車大路,3
車夫,2
車屋,2
車幅,2
車庫,2
車御,2
車掌,2
車検,2
車検証,3
車百合,3
車社会,3
車種,2
車窓,2
車線,2
車行,2
車路,2
車軸,2
車載,2
車輪,2
車速,2
車道,2
車重,2
車間,2
車高,2
軌条,2
軌跡,2
軌道,2
軌間,2
軍事,2
軍事化,3
軍人,2
軍令,2
軍使,2
軍備,2
軍兵,2
軍刀,2
軍制,2
軍功,2
軍務,2
軍勢,2
軍医,2
軍営,2
軍団,2
軍国,2
軍士,2
軍学,2
軍属,2
軍師,2
軍帽,2
軍役,2
軍律,2
軍拡,2
軍政,2
軍旗,2
軍曹,2
軍服,2
軍楽,2
軍歌,2
軍歴,2
軍民,2
軍法,2
軍港,2
軍用,2
軍略,2
軍神,2
軍票,2
軍種,2
軍籍,2
軍紀,2
軍縮,2
軍船,2
軍艦,2
軍装,2
軍規,2
軍記,2
軍談,2
軍議,2
軍資,2
軍部,2
軍配,2
軍長,2
軍門,2
軍閥,2
軍隊,2
軍需,2
軍馬,2
軍鶏,2
軒下,2
軒先,2
軟体,2
軟化,2
軟式,2
軟弱,2
軟条,2
軟毛,2
軟水,2
軟派,2
軟禁,2
軟質,2
軟部,2
軟骨,2
転任,2
転位,2
転作,2
転倒,2
転入,2
転入生,3
転写,2
転出,2
転勤,2
転化,2
転向,2
転回,2
転地,2
転売,2
転嫁,2
転学,2
転封,2
転居,2
転属,2
転座,2
転成,2
転戦,2
転換,2
転校,2
転校生,3
転業,2
転機,2
転炉,2
転生,2
転用,2
転科,2
転移,2
転籍,2
転籍地,3
転置,2
転職,2
転落,2
転覆,2
転記,2
転調,2
転身,2
転車台,3
転載,2
転送,2
転進,2
転部,2
転院,2
軸受,2
軸流水車,4
軸索,2
軸線,2
軸足,2
軸距,2
軽便,2
軽傷,2
軽口,2
軽合金,3
軽妙,2
軽巡,2
軽度,2
軽微,2
軽快,2
軽業,2
軽水,2
軽油,2
軽減,2
軽率,2
軽症,2
軽石,2
軽自動車,4
軽蔑,2
軽薄,2
軽装,2
軽視,2
軽車,2
軽車両,3
軽重,2
軽量,2
軽音楽,3
軽食,2
較差,2
較正,2
載貨,2
輝度,2
輝石,2
輝線,2
輩出,2
輪中,2
輪山水詩,4
輪状,2
輪生,2
輪番,2
輪舞,2
輪舞曲,3
輪転,2
輪転機,3
輪軸,2
輪郭,2
輸入,2
輸出,2
輸出入,3
輸出工業,4
輸液,2
輸血,2
輸送,2
辛勝,2
辛口,2
辛味,2
辛子,2
辛子明太子,5
辛抱,2
辛未,2
辛辣,2
辛酸,2
辞世,2
辞令,2
辞任,2
辞儀,2
辞典,2
辞意,2
辞書,2
辞林,2
辞義,2
辞職,2
辞表,2
辞退,2
辣腕,2
農事,2
農会,2
農作,2
農具,2
農務,2
農協,2
農園,2
農地,2
農地転用,4
農場,2
農大,2
農夫,2
農奴,2
農婦,2
農学,2
農家,2
農山村,3
農山漁村,4
農工,2
農手,2
農政,2
農書,2
農村,2
農林,2
農業,2
農業用水,4
農民,2
農水,2
農水産,3
農法,2
農漁村,3
農漁業,3
農産,2
農用,2
農用地,3
農相,2
農繁,2
農耕,2
農芸,2
農薬,2
農蚕,2
農道,2
農高,2
辺土,2
辺地,2
辺境,2
迅速,2
迅雷,2
迎合,2
迎撃,2
迎春,2
迎賓,2
近世,2
近代,2
近代化,3
近似,2
近位,2
近作,2
近侍,2
近傍,2
近国,2
近在,2
近年,2
近影,2
近所,2
近接,2
近日,2
近時,2
近村,2
近東,2
近江,2
近況,2
近海,2
近現代,3
近畿,2
近県,2
近眼,2
近縁,2
近習,2
近臣,2
近衛,2
近視,2
近親,2
近辺,2
近道,2
近郊,2
近郷,2
近鉄,2
近隣,2
近頃,2
返上,2
返事,2
返信,2
返却,2
返品,2
返書,2
返済,2
返球,2
返礼,2
返答,2
返納,2
返送,2
返還,2
返金,2
迫力,2
迫害,2
迫撃,2
迫真,2
迫間,2
述懐,2
述語,2
迷信,2
迷子,2
迷子石,3
迷宮,2
迷彩,2
迷惑,2
迷走,2
迷路,2
迷鳥,2
追伸,2
追分,2
追加,2
追及,2
追号,2
追善,2
追尾,2
追従,2
追徴,2
追悼,2
追想,2
追慕,2
追憶,2
追手,2
追捕,2
追撃,2
追放,2
追求,2
追究,2
追突,2
追補,2
追討,2
追記,2
追試,2
追認,2
追贈,2
追走,2
追跡,2
追録,2
追随,2
追風,2
退任,2
退会,2
退位,2
退出,2
退化,2
退却,2
退去,2
退団,2
退場,2
退学,2
退官,2
退屈,2
退席,2
退店,2
退廃,2
退役,2
退所,2
退散,2
退治,2
退潮,2
退社,2
退職,2
退艦,2
退蔵,2
退行,2
退路,2
退避,2
退部,2
退院,2
退陣,2
退隠,2
退魔,2
送付,2
送伝,2
送信,2
送出,2
送別,2
送別会,3
送受,2
送受信,3
送料,2
送本,2
送検,2
送水,2
送球,2
送粉,2
送致,2
送迎,2
送達,2
送還,2
送金,2
送金手形,4
送電,2
送風,2
逃亡,2
逃散,2
逃走,2
逃避,2
逆上,2
逆側,2
逆光,2
逆境,2
逆手,2
逆数,2
逆流,2
逆算,2
逆茂木,3
逆行,2
逆襲,2
逆説,2
逆賊,2
逆走,2
逆転,2
逆順,2
逆風,2
透小化,3
透明,2
透明人間,4
透析,2
透水,2
透視,2
透過,2
逐一,2
逐条,2
逐次,2
逐語,2
逐電,2
逓信,2
逓減,2
途上,2
途上国,3
途中,2
途方,2
途端,2
途絶,2
通事,2
通交,2
通人,2
通例,2
通俗,2
通俗化,3
通俗小説,4
通俗文,3
通信,2
通信士,3
通信工学,4
通信数育,4
通信社,3
通信販売,4
通分,2
通則,2
通力,2
通勤,2
通勤手当,4
通史,2
通名,2
通告,2
通商,2
通商権,3
通園,2
通報,2
通夜,2
通奏,2
通婚,2
通学,2
通学路,3
通宝,2
通巻,2
通帳,2
通常,2
通常国会,4
通年,2
通念,2
通所,2
通日,2
通気,2
通気性,3
通気法,3
通水,2
通産,2
通用,2
通用口,3
通用金,3
通用門,3
通直,2
通知,2
通知表,3
通称,2
通算,2
通算年金,4
通級,2
通経,2
通績手形,4
通績銭,3
通航,2
通船,2
通行,2
通行人,3
通行手形,4
通行本,3
通覧,2
通解,2
通言,2
通訳,2
通詞,2
通話,2
通説,2
通論,2
通貨,2
通販,2
通路,2
通運,2
通過,2
通達,2
通関,2
通院,2
通電,2
通霧撃緩,4
通風,2
逝去,2
速力,2
速報,2
速射,2
速度,2
速成,2
速攻,2
速歩,2
速球,2
速記,2
速読,2
速達,2
造作,2
造像,2
造兵,2
造化,2
造反,2
造営,2
造園,2
造型,2
造山,2
造幣,2
造形,2
造影,2
造成,2
造成地,3
造本,2
造林,2
造機,2
造物,2
造立,2
造船,2
造船所,3
造艦,2
造花,2
造血,2
造設,2
造詣,2
造語,2
造酒,2
連中,2
連休,2
連体,2
連体形,3
連体詞,3
連作,2
連係,2
連写,2
連判,2
連動,2
連勝,2
連単,2
連句,2
連合,2
連合国家,4
連名,2
連呼,2
連夜,2
連射,2
連尺,2
連山,2
連峰,2
連帯,2
連年,2
連座,2
連弾,2
連想,2
連戦,2
連打,2
連投,2
連接,2
連携,2
連敗,2
連日,2
連日連夜,4
連星,2
連枝,2
連歌,2
連珠,2
連理,2
連環,2
連用,2
連番,2
連発,2
連盟,2
連立,2
連結,2
連絡,2
連続,2
連綿,2
連署,2
連荘,2
連行,2
連衡,2
連装,2
連覇,2
連記,2
連載,2
連邦,2
連邦国家,4
連鎖,2
連関,2
連隊,2
逮捕,2
週休,2
週刊,2
週報,2
週末,2
週間,2
進上,2
進上物,3
進入,2
進出,2
進化,2
進化論,3
進取,2
進呈,2
進塁,2
進士,2
進学,2
進展,2
進捗,2
進撃,2
進攻,2
進歩,2
進水,2
進水式,3
進物,2
進発,2
進級,2
進行,2
進言,2
進講,2
進貢,2
進路,2
進軍,2
進転,2
進退,2
進駐,2
進駐軍,3
逸品,2
逸文,2
逸材,2
逸脱,2
逸話,2
遂行,2
遅刻,2
遅延,2
遅滞,2
遅発,2
遊人,2
遊休,2
遊具,2
遊園,2
遊園地,3
遊女,2
遊子,2
遊学,2
遊山,2
遊底,2
遊戯,2
遊技,2
遊撃,2
遊撃手,3
遊星,2
遊楽,2
遊歩,2
遊歩道,3
遊歴,2
遊水地,3
遊泳,2
遊牧,2
遊興,2
遊行,2
遊覧,2
遊説,2
遊走,2
遊郭,2
遊里,2
遊離,2
運上,2
運上方,3
運上物,3
運休,2
運動,2
運動会,3
運動場,3
運勢,2
運命,2
運命論者,4
運営,2
運指,2
運搬,2
運気,2
運河,2
運用,2
運航,2
運行,2
運行表,3
運賃,2
運賃表,3
運転,2
運転代行業,5
運転手,3
運輸,2
運輸大臣,4
運送,2
運鈍根,3
遍在,2
遍歴,2
遍照,2
遍路,2
過不足,3
過信,2
過剰,2
過労,2
過半,2
過去,2
過多,2
過大,2
過失,2
過密,2
過小,2
過少,2
過度,2
過敏,2
過料,2
過渡,2
過激,2
過熱,2
過疎,2
過程,2
過言,2
過誤,2
過越,2
過酷,2
過重,2
過量,2
過食,2
道上,2
道中,2
道中着,3
道中筋,3
道中記,3
道人,2
道仏,2
道会,2
道光,2
道具,2
道具市,3
道内,2
道化,2
道化人,3
道化師,3
道化役者,4
道化方,3
道化者,3
道営,2
道場,2
道塞子,3
道士,2
道外,2
道央,2
道学,2
道学先生,4
道学者,3
道家,2
道州制,3
道幅,2
道庁,2
道床,2
道形,2
道徳,2
道徳家,3
道徳心,3
道心,2
道心人心,4
道教,2
道数,2
道断,2
道有,2
道案内,3
道楽,2
道楽者,3
道楽著,3
道標,2
道民,2
道理,2
道産,2
道産子,3
道県,2
道着,2
道祖神,3
道祖雑,3
道程,2
道立,2
道端,2
道筋,2
道管,2
道義,2
道義心,3
道草,2
道行,2
道行人,3
道行物,3
道行衣,3
道観,2
道警,2
道議会,3
道路,2
道路地図,4
道路工事,4
道路標識,4
道路法,3
道道,2
道都,2
道長,2
道順,2
達人,2
達成,2
達成感,3
達磨,2
達者,2
達観,2
違反,2
違和,2
違和感,3
違憲,2
違法,2
違約,2
違背,2
遜色,2
遠因,2
遠国,2
遠国奉行,4
遠大,2
遠山,2
遠島,2
遠征,2
遠心,2
遠忌,2
遠慮,2
遠戚,2
遠投,2
遠方,2
遠日点,3
遠景,2
遠望,2
遠江,2
遠泳,2
遠洋,2
遠浅,2
遠目,2
遠矢,2
遠祖,2
遠縁,2
遠見,2
遠足,2
遠近,2
遠近法,3
遠隔,2
遠雷,2
遡上,2
遡及,2
遡行,2
遣欧,2
遣米,2
適任,2
適切,2
適合,2
適否,2
適地,2
適宜,2
適度,2
適当,2
適応,2
適性,2
適所,2
適時,2
適期,2
適格,2
適正,2
適法,2
適温,2
適用,2
適量,2
適齢,2
遭遇,2
遭難,2
遮二無二,4
遮光,2
遮断,2
遮水,2
遮蔽,2
遮那,2
遮音,2
遵守,2
遷化,2
遷宮,2
遷座,2
遷延,2
遷移,2
遷都,2
選任,2
選出,2
選別,2
選外,2
選奨,2
選好,2
選定,2
選対,2
選局,2
選手,2
選抜,2
選択,2
選挙,2
選日,2
選曲,2
選書,2
選民,2
選球,2
選科,2
選管,2
選考,2
選者,2
選評,2
選鉱,2
選集,2
遺事,2
遺伝,2
遺体,2
遺作,2
遺児,2
遺命,2
遺品,2
遺失,2
遺家族,3
遺影,2
遺徳,2
遺志,2
遺恨,2
遺愛,2
遺憾,2
遺文,2
遺族,2
遺書,2
遺棄,2
遺構,2
遺灰,2
遺物,2
遺産,2
遺留,2
遺稿,2
遺臣,2
遺著,2
遺言,2
遺訓,2
遺贈,2
遺跡,2
遺骨,2
遺骸,2
遺髪,2
避妊,2
避暑,2
避難,2
避雷,2
還付,2
還俗,2
還元,2
還幸,2
還御,2
還暦,2
還流,2
那由多,3
那美,2
那覇,2
邦人,2
邦家,2
邦楽,2
邦画,2
邦訳,2
邦題,2
邪悪,2
邪推,2
邪教,2
邪気,2
邪眼,2
邪神,2
邪道,2
邪険,2
邪鬼,2
邪魔,2
邸内,2
邸宅,2
郊外,2
郎党,2
郡代,2
郡制,2
郡司,2
郡家,2
郡部,2
郡長,2
部下,2
部会,2
部位,2
部内,2
部分,2
部分日食,4
部分月食,4
部分食,3
部品,2
部員,2
部外,2
部外者,3
部室,2
部将,2
部局,2
部屋,2
部屋子,3
部数,2
部族,2
部材,2
部民,2
部活,2
部活動,3
部署,2
部落,2
部藩動,3
部長,2
部門,2
部隊,2
部霧食,3
部類,2
部首,2
郵便,2
郵政,2
郵用,2
郵船,2
郵趣,2
郵送,2
郵高下,3
郷土,2
郷士,2
郷学,2
郷愁,2
郷村,2
郷社,2
郷里,2
都下,2
都人,2
都会,2
都会人,3
都内,2
都区,2
都合,2
都営,2
都城,2
都塗人,3
都市,2
都市伝説,4
都市公園,4
都庁,2
都度,2
都心,2
都政,2
都民,2
都県,2
都督,2
都立,2
都議,2
都護,2
都連,2
都電,2
酌量,2
配下,2
配付,2
配信,2
配偶,2
配備,2
配分,2
配列,2
配合,2
配向,2
配属,2
配布,2
配座,2
配当,2
配当金,3
配役,2
配慮,2
配本,2
配水,2
配水管,3
配流,2
配点,2
配球,2
配管,2
配給,2
配線,2
配線図,3
配緩,2
配置,2
配膳,2
配色,2
配車,2
配転,2
配送,2
配達,2
配電,2
配電所,3
酒乱,2
酒代,2
酒保,2
酒問屋,3
酒器,2
酒場,2
酒宴,2
酒屋,2
酒席,2
酒店,2
酒気,2
酒癖,2
酒石,2
酒税,2
酒米,2
酒精,2
酒蔵,2
酒豪,2
酒販,2
酒造,2
酒類,2
酢酸,2
酪農,2
酪酸,2
酵母,2
酵素,2
酷似,2
酷使,2
酷暑,2
酷評,2
酸化,2
酸化物,3
酸味,2
酸度,2
酸性,2
酸欠,2
酸素,2
醜悪,2
醜態,2
醜聞,2
醸出,2
醸名,2
醸成,2
醸演劇,3
醸物,2
醸貪緻総,4
醸造,2
采女,2
采配,2
釈尊,2
釈放,2
釈明,2
釈義,2
釈見,2
里人,2
里子,2
里山,2
里村,2
里程,2
里芋,2
里親,2
里長,2
重任,2
重体,2
重傷,2
重利,2
重力,2
重厚,2
重合,2
重唱,2
重圧,2
重大,2
重奏,2
重婚,2
重宝,2
重層,2
重巡,2
重工,2
重度,2
重役,2
重心,2
重慶,2
重文,2
重曹,2
重根,2
重機,2
重水,2
重油,2
重点,2
重爆,2
重版,2
重物,2
重用,2
重畳,2
重病,2
重症,2
重石,2
重砲,2
重税,2
重積,2
重箱,2
重篤,2
重罪,2
重職,2
重臣,2
重荷,2
重複,2
重要,2
重視,2
重訳,2
重責,2
重賞,2
重軽傷,3
重連,2
重量,2
重鎮,2
重陽,2
重馬場,3
野中,2
野人,2
野伏,2
野党,2
野分,2
野原,2
野史,2
野営,2
野営地,3
野地,2
野外,2
野外活動,4
野太刀,3
野宿,2
野山,2
野川,2
野心,2
野心作,3
野性,2
野戦,2
野手,2
野放図,3
野暮,2
野望,2
野末,2
野次,2
野次馬,3
野火,2
野牛,2
野犬,2
野猿,2
野獣,2
野球,2
野生,2
野生動物,4
野盗,2
野砲,2
野立,2
野良,2
野良犬,3
野良猫,3
野花,2
野草,2
野菊,2
野菜,2
野蛮,2
野路,2
野辺,2
野郎,2
野風,2
野馬,2
野鳥,2
量刑,2
量地,2
量子,2
量水,2
量水器,3
量水計,3
量産,2
量的,2
量目,2
量販,2
金一封,3
金主,2
金事,2
金元,2
金光,2
金具,2
金冠,2
金利,2
金券,2
金剛,2
金剛力,3
金剛力士,4
金剛心,3
金剛手,3
金剛石,3
金力,2
金印,2
金口,2
金句,2
金品,2
金器,2
金団,2
金地,2
金地金,3
金型,2
金城,2
金堂,2
金塊,2
金太郎,3
金子,2
金字,2
金将,2
金属,2
金属元素,4
金山,2
金工,2
金市場,3
金平,2
金平糖,3
金平足袋,4
金座,2
金庫,2
金庫番,3
金彩,2
金文,2
金明水,3
金星,2
金時,2
金時小豆,4
金時計,3
金暮,2
金曜,2
金本位,3
金杯,2
金枝,2
金棒,2
金権,2
金権政治,4
金欠,2
金比羅,3
金気,2
金水引,3
金沢,2
金波,2
金波銀波,4
金泥,2
金満,2
金満家,3
金無垢,3
金物,2
金物屋,3
金玉,2
金環,2
金環食,3
金生水,3
金的,2
金目,2
金相場,3
金相場会所,5
金石,2
金石文,3
金砂,2
金碧山水,4
金神,2
金竜,2
金策,2
金管,2
金管楽器,4
金粉,2
金糸,2
金網,2
金線,2
金脈,2
金色,2
金茶,2
金蔵,2
金融,2
金融公庫,4
金融業,3
金衣公子,4
金製,2
金襴式,3
金襴手,3
金親,2
金言,2
金談,2
金貨,2
金賞,2
金車,2
金輪,2
金輪際,3
金運,2
金釘流,3
金鉱,2
金銀,2
金銅,2
金銭,2
金鍛金,3
金鎖,2
金閣,2
金雲母,3
金霧食,3
金面,2
金額,2
金風,2
金高,2
金髪,2
金魚,2
金鳥,2
釜山,2
針仕事,3
針千末,3
針子,2
針小棒大,4
針葉,2
針路,2
針金,2
釣具,2
釣鐘,2
釣魚,2
鈍化,2
鈍器,2
鈍感,2
鈍足,2
鈍重,2
鈴懸,2
鈴水,2
鈴虫,2
鉄人,2
鉄刀,2
鉄分,2
鉄則,2
鉄剣,2
鉄器,2
鉄塔,2
鉄壁,2
鉄山,2
鉄工,2
鉄工所,3
鉄帽,2
鉄心,2
鉄心石腸,4
鉄扇,2
鉄拳,2
鉄条,2
鉄板,2
鉄柱,2
鉄棒,2
鉄橋,2
鉄火,2
鉄球,2
鉄琴,2
鉄瓶,2
鉄甲,2
鉄砲,2
鉄筋,2
鉄管,2
鉄線,2
鉄腕,2
鉄血,2
鉄製,2
鉄路,2
鉄輪,2
鉄道,2
鉄鉱,2
鉄鋼,2
鉄面皮,3
鉄馬,2
鉄騎,2
鉄骨,2
鉛直,2
鉛筆,2
鉛鉱,2
鉢巻,2
鉱区,2
鉱夫,2
鉱害,2
鉱山,2
